subgroup,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita BMB,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax,group
Top Quintile (Lifetime Earnings),2055,P99,807431,109340,346627,177154,5026,110268,22819,11895,4381,9432,866814,339628,16407,109313,53320,398358,1135393,0,551576,154445,60429,143707,75247,56010,40660,336998,0,36220,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P10,12524.11,0,0,0,0,1753.98,0,0,0,0,47662.55,29003.7,0,0,0,0,58959.02,0,38354.71,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P25,24462.3,0,0,3242.8,0,3863.9,0,4517.8999999999996,0,0,70369.5,43685.2,0,0,16014.8,0,86793,0,56520.9,0,0,0,0,16394.900000000001,0,0,0,0,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P5,7709.89,0,0,0,0,309.29000000000002,0,0,0,0,37272.75,20992.68,0,0,0,0,47577.52,0,29609.91,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P50,48250.7,0,3770.1,10554.1,7.6,8214.2999999999993,0,4517.8999999999996,1697.3,247,108582.6,68176,34.9,0,29492.2,0,136956.20000000001,0,91521.7,0,163.19999999999999,14420.4,0,26979.5,0,0,0,622.79999999999995,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P75,99678,216,69668,25240,979,17196,0,9036,2330,895,172414,104302,4525,0,37252,67074,219615,0,146977,5657,3110,32362,0,34943,23083,3094,0,3195,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P90,205577,13601,133305,51397,1904,33585,0,11747,4327,2286,287203,153255,8800,22723,44509,145434,358297,0,227604,26994,11627,58619,2906,43309,33846,93001,0,7469,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P95,314907,34041,191345,75663,2748,51649,10590,14457,5325,3739,393078,195710,11846,45105,49298,213656,495432,0,300810,50691,22466,82873,19559,48620,37740,155206,0,12916,Lifetime Earnings Quintile
Top Quintile (Lifetime Earnings),2065,P99,791001,110789,356184,184565,5165,127152,26475,14457,5325,8561,892489,328390,17654,121553,59169,457240,1026807,0,561382,145621,54617,161435,82162,61247,45329,382814,0,34991,Lifetime Earnings Quintile
Top Quintile (Per Capita Income),2015,P10,7613.48,0,0,0,0,956.74,0,0,0,0,72084.47,29597.23,0,0,0,0,83478.95,0,33488.910000000003,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2015,P25,17713.7,0,0,3135.3,0,2678.7,0,1500.1,0,0,80907.3,43761,0,0,0,0,93050.6,0,52378.8,0,0,0,0,5925.1,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2015,P5,4065.76,0,0,0,0,0,0,0,0,0,67712.320000000007,22814.2,0,0,0,0,80654.63,0,26725.81,0,0,0,-175,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2015,P50,44308.9,6642,24740.400000000001,7818.4,274.3,5681.9,0,1500.1,513.6,0,99705.7,59449.9,1172.7,0,17574.2,11265.7,115595.6,0,73667.899999999994,94,139,0,0,16657,0,0,0,1321.9,Per Capita Income Quintile
Top Quintile (Per Capita Income),2015,P75,86702,23310,57044,14115,740,10323,0,1500,514,0,142043,76631,3166,0,24387,53449,162752,0,98079,5611,2138,5977,0,22112,16305,32251,0,3258,Per Capita Income Quintile
Top Quintile (Per Capita Income),2015,P90,171545,44724,87508,24422,1199,17829,2169,3000,1007,59,221467,100094,4407,10580,27939,97203,250478,0,133690,17728,7417,14950,2362,26085,25820,84890,0,5824,Per Capita Income Quintile
Top Quintile (Per Capita Income),2015,P95,264908,58303,112715,37197,1583,23865,9154,3900,1007,807,312108,122492,5307,12417,29694,128603,342690,0,170796,31299,13258,23414,11202,28181,28348,127253,0,8860,Per Capita Income Quintile
Top Quintile (Per Capita Income),2015,P99,641842,88746,201355,81240,2795,43924,18274,4800,1611,3482,719528,195473,7347,66422,33328,237472,758087,0,289689,81206,34421,44054,41297,33772,32587,223564,0,22094,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P10,10702.42,0,0,0,0,924.54,0,0,0,0,76188.7,33134.33,0,0,0,0,90519.22,0,39746.49,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P25,23524.1,0,0,3609.9,0,2765.5,0,1862.3,0,0,86202.1,47870.6,0,0,7221.2,0,100223.7,0,58335,0,0,0,0,9847.5,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P5,6394.82,0,0,0,0,0,0,0,0,0,71646.13,24992.83,0,0,0,0,87564.88,0,30059.66,0,0,0,-47.95,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P50,52622.7,3347.7,26146.7,8861,305.7,6218.6,0,1862.3,699.6,0,107226.6,63862.1,1401.8,0,21188.6,8496.7999999999993,125616.3,0,80869.100000000006,118.3,155.9,2796.9,0,20444.900000000001,0,0,0,1264.8,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P75,96237,18279,61276,15785,843,12299,0,1862,700,0,154633,83995,3864,0,27185,57076,178106,0,107871,6871,2492,12168,0,25363,19684,31153,0,3222,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P90,191221,40110,95741,28687,1365,22018,0,3725,1372,706,245900,111062,6226,12428,30884,103236,282797,0,150207,23524,8267,24204,2705,29151,28330,91432,0,6284,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P95,300022,54687,121858,42656,1731,29903,8583,4842,1783,1473,350806,135290,7154,17128,32895,139327,393234,0,191232,36524,14809,35087,16107,31453,31265,133388,0,9529,Per Capita Income Quintile
Top Quintile (Per Capita Income),2025,P99,762112,93357,210889,85647,2915,56142,20032,5959,2195,4178,810442,192795,11441,78020,36236,237699,860029,0,295674,88606,32136,66427,51722,36281,34915,252638,0,20576,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P10,12315.92,0,0,202.96,0,953.37,0,0,0,0,79782.539999999994,34505.589999999997,0,0,0,0,95290.559999999998,0,42502.1,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P25,28814.9,0,0,3978.5,0,2892.3,0,2346.1,0,0,90586,49692.2,0,0,8432.5,0,106898.7,0,61514.7,0,0,0,0,10414.700000000001,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P5,6972.88,0,0,0,0,0,0,0,0,0,74936.850000000006,26346.19,0,0,0,0,91675.04,0,32691.1,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P50,59342.2,627.20000000000005,24754.6,9570.2999999999993,310.5,6780.7,0,2346.1,881.4,0,113892.5,66552.600000000006,1434.6,0,22722.9,3672,133874.4,0,84520.7,88.3,181.9,5478.8,0,21481.8,0,0,0,1165.4000000000001,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P75,106168,10194,67595,17623,934,14207,0,2346,881,219,163030,87644,4314,0,28214,62896,192542,0,116145,7949,2730,18918,0,26999,18594,23598,0,3229,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P90,204812,33004,102659,33689,1462,26517,0,4692,1728,1105,259517,117641,6755,13992,32328,112878,301482,0,165313,26388,9605,34135,2453,31426,27732,92773,0,6447,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P95,316404,53460,134904,50891,1930,37654,10075,6100,2247,2015,365783,146718,8203,20630,34514,153675,417293,0,211250,42897,17554,45719,15519,34567,30693,142975,0,10210,Per Capita Income Quintile
Top Quintile (Per Capita Income),2035,P99,777973,105335,242523,112990,3480,76492,20979,7507,2765,5645,848823,238319,12828,87838,40644,278955,940231,0,355268,109888,43031,90529,58176,45998,34514,265243,0,25064,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P10,12720.12,0,0,372.41,0,790,0,0,0,0,82652.55,35876.43,0,0,0,0,101153.09,0,45114.47,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P25,30472.3,0,0,4509,0,2970.9,0,2977.4,0,0,94986.9,52367.7,0,0,8795.9,0,113944.3,0,66831.600000000006,0,0,0,0,10901.1,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P5,7099.61,0,0,0,0,0,0,0,0,0,76719.17,26831.06,0,0,0,0,97351.94,0,35396.14,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P50,65335.3,0,28752.6,11105.2,382.7,7030.7,0,2977.4,1118.5999999999999,60.4,121337.7,70883.199999999997,1768.5,0,23532.1,300.89999999999998,143655,0,92051.9,39.700000000000003,168.4,7647.7,0,21909.7,0,0,0,1296.0999999999999,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P75,114759,4607,75681,20726,1075,15580,0,4168,1119,566,174503,94759,4966,0,29625,69020,209003,0,128561,8203,2974,25322,0,28175,18094,29852,0,3617,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P90,219693,24366,116095,39158,1663,32082,0,5955,2193,1636,281903,131828,7684,18351,34441,125541,336320,0,186360,29995,10893,44273,3226,33851,28000,111046,0,7285,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P95,342202,49483,150842,61183,2177,48793,11608,9528,2851,2918,403273,165223,9180,36427,37935,175083,475789,0,242053,49155,19685,62382,16645,38161,30925,166842,0,11475,Per Capita Income Quintile
Top Quintile (Per Capita Income),2045,P99,862325,123031,294002,145134,4263,102930,25381,9528,3509,6941,900940,286119,14103,98167,47950,332773,1046504,0,463550,128206,54268,132407,65078,51139,35320,319421,0,30887,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P10,14019.9,0,0,923.5,0,618.09,0,0,0,0,88525.26,39086.04,0,0,0,0,109821.53,0,51333.68,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P25,30799,0,0,5691.8,0,3119.3,0,3717.2,0,0.6,101524.7,56810.6,0,0,7055.8,0,123417.7,0,75085.2,0,0,0,0,9389.9,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P5,8168.42,0,0,0,0,0,0,0,0,0,81469.009999999995,28819.09,0,0,0,0,106014.59,0,39168.29,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P50,66845.600000000006,0,40845.300000000003,13565.1,551.79999999999995,7533.2,0,3717.2,1396.5,306.3,127316.6,77504.3,2549.8000000000002,0,24477.5,18883.5,155063.9,0,103445.4,52.9,171.5,8629.5,0,23095.7,0,0,0,1394.1,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P75,119160,1811,86735,25096,1229,16426,0,5204,1917,902,181309,104753,5678,0,32460,82391,220619,0,143706,8591,3075,28244,0,30670,18636,42010,0,3885,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P90,223411,22734,130683,46754,1875,34699,3640,9665,2738,2040,288883,146315,8664,20435,38995,145263,352536,0,212766,30880,11946,53715,3306,38432,29712,126689,0,7929,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P95,346235,47695,175007,70716,2501,54940,13766,11895,4381,3439,422867,186361,10522,40563,43513,201835,500507,0,286763,53385,23748,72868,20443,43513,33425,184814,0,12442,Per Capita Income Quintile
Top Quintile (Per Capita Income),2055,P99,827545,123558,356208,178658,5099,137073,27891,11895,4381,9528,904279,348553,16670,109313,53371,400101,1169824,0,563996,154989,67123,154481,82560,56502,39441,370320,0,36814,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P10,13788.17,0,0,1503.76,0,490.53,0,0,0,0,92234.7,42330.78,0,0,0,0,119246.08,0,57961.97,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P25,31112,0,0,7773.7,0,3412.2,0,4517.8999999999996,0,96.4,106736.8,63583.5,0,0,7047.1,0,133032.5,0,86180.6,0,0,0,0,10590.8,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P5,7736.43,0,0,0,0,0,0,0,0,0,85265.39,31011.91,0,0,0,0,114823.17,0,43973.72,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P50,67108.600000000006,0,46976.800000000003,16758.5,644.29999999999995,8348.6,0,4517.8999999999996,1697.3,509.3,132616.29999999999,86014.5,2977,0,27142.6,25137.3,166121.70000000001,0,117526,36,196.2,11559.3,0,25410,0,0,0,1679.2,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P75,122701,410,96283,30660,1369,18838,0,9036,2330,1182,190664,115709,6325,0,36556,92855,240661,0,164539,9062,3576,34286,0,34537,19816,48492,0,4349,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P90,230036,22016,150377,56779,2162,39911,3307,11747,4327,2587,301934,161896,9992,22723,44026,163552,370976,0,241164,35376,13498,62892,4265,43488,32894,144441,0,8965,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P95,340215,46972,200286,80950,2859,61939,15073,14457,5325,3984,411920,203096,12219,45105,49098,227015,510952,0,311007,59362,25027,87600,25371,49384,37391,206075,0,14327,Per Capita Income Quintile
Top Quintile (Per Capita Income),2065,P99,798036,128039,360700,186234,5169,144995,30447,14457,5325,8689,907165,340482,18131,121553,58795,457240,1041727,0,572909,157917,62680,171571,91805,62489,44731,392018,0,35085,Per Capita Income Quintile
"White, Non-Hispanics",2015,P10,398.68,0,0,0,0,0,0,1500.08,0,0,14071.16,10071.89,0,0,0,0,16097.91,0,12057,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2015,P25,2064.1999999999998,0,0,0,0,1089,0,1500.1,0,0,23357.4,16504.400000000001,0,0,7941.9,0,25666.2,0,18633.7,0,0,0,0,8172.9,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2015,P5,71.83,0,0,0,0,0,0,0,0,0,9621.85,7148.79,0,0,0,0,11576.56,0,9038,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2015,P50,7410.3,234.6,0,263.10000000000002,0,2937.9,0,1500.1,513.6,0,39654.1,27072,0,0,14165.8,0,43875,0,30634,0,3,0,0,13854.1,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2015,P75,22779,9295,18891,3891,238,6127,0,1500,514,0,66342,43228,1017,0,20276,12673,75226,0,51007,221,436,1660,0,18530,12770,0,0,700,Race/Ethnicity
"White, Non-Hispanics",2015,P90,58033,21849,42469,10001,565,10861,0,1500,514,0,110553,63925,2416,12417,24735,43713,128019,0,80150,4122,2512,6984,0,22472,21781,37233,0,2290,Race/Ethnicity
"White, Non-Hispanics",2015,P95,101663,32241,61900,15894,846,15371,7078,2100,705,0,156560,80985,3619,18699,26982,68061,181108,0,104615,11272,5340,12003,3679,25026,25127,61008,0,3850,Race/Ethnicity
"White, Non-Hispanics",2015,P99,292048,61372,118356,43464,1692,26903,15629,3900,1309,1125,348035,129319,5481,66422,30567,139410,374097,0,181356,37906,16755,29408,25313,29694,29718,134191,1825,9688,Race/Ethnicity
"White, Non-Hispanics",2025,P10,610.33000000000004,0,0,0,0,0,0,1862.3,0,0,14411.04,10572.14,0,0,0,0,17157.25,0,13166.81,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2025,P25,2591.6999999999998,0,0,0,0,1047.5999999999999,0,1862.3,0,0,24594.400000000001,17739.5,0,0,9479.7000000000007,0,27771,0,20589.8,0,0,0,0,9653.5,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2025,P5,185.48,0,0,0,0,0,0,0,0,0,10016.59,7760.76,0,0,0,0,12666.47,0,10393.629999999999,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2025,P50,8868.1,0,0,796,0,2989.7,0,1862.3,699.6,0,42490,29433.7,0,0,15843.8,0,48088.7,0,34284.1,0,1.2,0,0,15653.7,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2025,P75,26143,6221,20962,4661,277,6717,0,1862,700,0,71830,47315,1271,0,22588,16025,83457,0,57178,230,493,4190,0,21087,14833,0,0,775,Race/Ethnicity
"White, Non-Hispanics",2025,P90,65629,18455,47194,11610,655,12782,0,1862,700,0,121014,71013,3006,14585,27206,48506,141705,0,89963,4993,2887,12015,0,25305,23804,39129,0,2418,Race/Ethnicity
"White, Non-Hispanics",2025,P95,115020,29461,68327,18228,960,18187,7890,2607,960,80,172307,90158,4404,17128,29711,74291,200159,0,116749,13767,5900,19329,4241,27870,27372,66429,0,4072,Race/Ethnicity
"White, Non-Hispanics",2025,P99,348240,58910,128540,49107,1857,35645,17398,4842,1783,1789,404072,142715,7445,78020,33881,148812,430403,3029,200170,42916,19590,44196,30742,32927,32779,138700,0,10572,Race/Ethnicity
"White, Non-Hispanics",2035,P10,765.74,0,0,0,0,0,0,2346.06,0,0,13843.34,10201.969999999999,0,0,0,0,17117.88,0,13369.12,0,0,0,0,1931.7,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2035,P25,3034.8,0,0,0,0,1084.8,0,2346.1,0,0,23870.2,16982.900000000001,0,0,10520,0,27659.7,0,20389.099999999999,0,0,0,0,10981.7,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2035,P5,221.78,0,0,0,0,0,0,0,0,0,10064.629999999999,7540.96,0,0,0,0,13297.07,0,10799.89,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2035,P50,10281.299999999999,0,0,758.6,0,3137.4,0,2346.1,881.4,0,42411.3,29442.9,0,0,17042.900000000001,0,48617.8,0,34790,0,5.3,585.5,0,16497.8,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2035,P75,30568,3259,18696,4918,257,7266,0,2346,881,0,75189,48658,1188,0,23570,11824,87471,0,59623,237,628,6821,0,22156,14970,0,0,708,Race/Ethnicity
"White, Non-Hispanics",2035,P90,75026,12578,48321,12621,676,14410,0,2346,881,7,129226,73851,3125,16420,28306,49941,150987,0,95419,6254,3484,17486,0,26857,23609,36546,0,2320,Race/Ethnicity
"White, Non-Hispanics",2035,P95,129749,24075,73275,20896,1041,21251,8139,4692,1210,480,187982,94509,4812,19284,31057,78751,218005,1080,125991,16001,6942,26761,4559,29833,27202,66113,0,4226,Race/Ethnicity
"White, Non-Hispanics",2035,P99,380872,58633,143049,58680,2044,45747,19344,7507,2247,2546,431329,157905,8663,87838,36217,162585,471831,4660,229053,50823,22439,56010,32468,36971,32721,150230,0,12098,Race/Ethnicity
"White, Non-Hispanics",2045,P10,905.35,0,0,0,0,0,0,2977.43,0,0,13754.18,10133.11,0,0,0,0,17921.61,0,14179.85,0,0,0,0,2549.96,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2045,P25,3534.4,0,0,0,0,1054,0,2977.4,0,0,23864.2,16749.5,0,0,10752.4,0,28409.5,0,20904,0,0,0,0,11442.6,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2045,P5,267.20999999999998,0,0,0,0,0,0,0,0,0,10005.299999999999,7232.57,0,0,0,0,14158.14,0,11343.05,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2045,P50,11446.4,0,0,738.3,0,3304.9,0,2977.4,1118.5999999999999,0,43199,29636.7,0,0,17675.7,0,50630,0,35977.699999999997,0,1.6,1220.8,0,16914.7,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2045,P75,33929,1224,19665,5476,270,7744,0,2977,1119,0,78727,51165,1247,0,24575,9731,93654,0,64022,204,690,8923,0,23145,14567,0,0,691,Race/Ethnicity
"White, Non-Hispanics",2045,P90,84952,7503,54994,15132,787,16106,0,4168,1119,296,139970,79756,3638,18351,30059,54786,167189,0,104554,6614,4104,22880,0,28863,23635,38964,0,2601,Race/Ethnicity
"White, Non-Hispanics",2045,P95,147832,17060,82370,25368,1182,24310,8541,5955,2193,870,202538,103880,5462,27636,33477,86804,240177,2035,143071,17882,8328,35644,5095,32664,27665,74199,0,4648,Race/Ethnicity
"White, Non-Hispanics",2045,P99,408378,59491,156753,72451,2272,56678,20984,9528,3509,3660,477710,178675,9539,98167,41459,184888,542808,5808,265908,60560,25851,78807,40177,42867,33583,172184,0,13756,Race/Ethnicity
"White, Non-Hispanics",2055,P10,1092.5999999999999,0,0,0,0,0,0,3717.23,0,0,14411.58,10375.299999999999,0,0,0,0,19583.18,0,15429.01,0,0,0,0,2220.42,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2055,P25,4144,0,0,0,0,1066.8,0,3717.2,0,0,25087.200000000001,17482.5,0,0,11249.2,0,30913.3,0,22742.5,0,0,0,0,12173.5,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2055,P5,319.17,0,0,0,0,0,0,0,0,0,10418.129999999999,7255.09,0,0,0,0,15526.93,0,12446.61,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2055,P50,12841.2,0,0,1113.0999999999999,0,3575.9,0,3717.2,1396.5,0,46908.4,32141,0,0,18701.099999999999,0,55896.9,0,39986,0,0,1531.1,0,17891.900000000001,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2055,P75,35757,75,24954,7055,353,8416,0,3717,1397,54,84855,56162,1630,0,26544,16799,102844,0,72085,218,681,10245,0,24871,15407,0,0,795,Race/Ethnicity
"White, Non-Hispanics",2055,P90,87076,4820,64301,18067,915,17117,0,5204,1397,638,146000,87759,4227,20435,33485,65128,178359,288,118206,7410,4130,25696,0,31968,25095,47742,0,2880,Race/Ethnicity
"White, Non-Hispanics",2055,P95,146245,14268,94422,29866,1356,25994,10503,7434,2738,1334,208474,114735,6264,40563,37744,103522,251376,2749,160240,19539,9116,40646,5674,36853,29591,87798,0,5132,Race/Ethnicity
"White, Non-Hispanics",2055,P99,422179,57908,187971,81178,2680,64066,23411,11895,4381,4642,499745,205235,10940,109313,46894,217469,587041,7233,318171,67799,30187,87277,42941,48111,37267,190880,0,15471,Race/Ethnicity
"White, Non-Hispanics",2065,P10,1203.3800000000001,0,0,0,0,0,0,4517.92,0,0,15128.8,11028.84,0,0,0,0,21407.45,0,17173.7,0,0,0,0,2845.88,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2065,P25,4685.8,0,0,0,0,1111.0999999999999,0,4517.8999999999996,0,0,26807.1,19079.599999999999,0,0,12644.8,0,33998.400000000001,0,25585.5,0,0,0,0,13481.1,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2065,P5,363.39,0,0,0,0,0,0,0,0,0,10579.87,7586.61,0,0,0,0,16865.95,0,13822,0,0,0,0,0,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2065,P50,14152.3,0,0,1653.4,0,3888.6,0,4517.8999999999996,1697.3,0,49874.1,35360.300000000003,0,0,20763.5,0,60856.3,0,44990.400000000001,0,3.7,2743.1,0,19853.900000000001,0,0,0,0,Race/Ethnicity
"White, Non-Hispanics",2065,P75,37577,0,27018,8858,380,9376,0,4518,1697,216,89361,61826,1755,0,29560,16367,110592,0,80473,252,831,13589,0,27584,17045,0,0,898,Race/Ethnicity
"White, Non-Hispanics",2065,P90,87339,4319,70681,22068,1007,19569,0,9036,2330,906,151399,97466,4653,22723,37566,70893,191107,370,135252,7776,4884,31192,0,35891,27612,53825,0,3249,Race/Ethnicity
"White, Non-Hispanics",2065,P95,149751,14256,105574,36832,1515,29870,11101,9036,3328,1730,220257,127993,6999,34220,42476,115378,277215,3249,184701,21247,10733,48335,6369,41601,32797,97667,0,5691,Race/Ethnicity
"White, Non-Hispanics",2065,P99,420986,63069,210709,90112,3049,70281,26322,14457,5325,4985,504286,216255,12828,121553,52866,239360,606371,7865,336014,75025,32193,101905,47143,53932,40922,223672,0,17062,Race/Ethnicity
Widowed Individuals,2015,P10,29.92,0,0,0,0,0,0,1500.08,0,0,10525.58,7781.06,0,0,0,0,12462.08,0,9828.09,0,0,0,0,0,0,0,0,0,Marital Status
Widowed Individuals,2015,P25,817,0,0,0,0,1101.8,0,1500.1,513.6,0,19013.400000000001,13564.1,0,0,11086,0,20977.1,0,15545,0,0,0,0,11238.6,0,0,0,0,Marital Status
Widowed Individuals,2015,P5,-38.659999999999997,0,0,0,0,0,0,1500.08,0,0,6891.73,4817.32,0,0,0,0,8863.0499999999993,0,6656.84,0,0,0,0,0,0,0,0,0,Marital Status
Widowed Individuals,2015,P50,4993.8,0,0,0,0,3535.9,0,1500.1,513.6,0,32534.3,21413.5,0,0,16261.7,0,35148.699999999997,0,23564.3,0,0,0,0,16442.3,0,0,0,0,Marital Status
