group,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax
Quintile 3 (Lifetime Earnings),2045,P99,317,0,-378,-853,-8,-516,-272,0,0,0,-302,-1936,1014,0,528,-518,-1524,-3044,0,0,879,-683,1811,-3684,0,0,-116
Quintile 3 (Lifetime Earnings),2055,P10,1040.08,0,0,0,0,0,0,0,0,0,-994.80999999999767,-1560.25,0,0,0,0,-1046.3100000000013,-1579.239999999998,0,0,0,0,-1079.3600000000001,0,0,0,0
Quintile 3 (Lifetime Earnings),2055,P25,1550.4999999999995,0,0,0,0,-0.89999999999997726,0,0,0,0,-709.20000000000073,-1423.6999999999971,0,0,-3353.2000000000007,0,-615.29999999999927,-1307.5999999999985,0,0,0,0,-2438.7999999999993,0,0,0,0
Quintile 3 (Lifetime Earnings),2055,P5,626.47,0,0,0,0,0,0,0,0,0,-425.88999999999942,-1100.1100000000006,0,0,0,0,-502.34999999999854,-1218.1299999999992,0,0,0,0,0,0,0,0,0
Quintile 3 (Lifetime Earnings),2055,P50,1994.2000000000007,0,0,43.699999999999989,0,-5.5999999999999091,0,0,0,0,22.5,-388.09999999999854,0,0,-2273.6000000000022,0,86.69999999999709,-111.5,0,0,1680.8,0,-2901.5,0,0,0,0
Quintile 3 (Lifetime Earnings),2055,P75,2035,0,12,-114,1,-11,0,0,0,0,328,-471,101,0,-2127,-24,115,-75,0,0,2037,0,-2373,-2736,0,0,16
Quintile 3 (Lifetime Earnings),2055,P90,2011,-29,-105,-365,0,-35,0,0,0,-26,-76,-190,225,0,-1131,-52,-232,-197,-2,0,2018,0,-460,-5364,6,0,-6
Quintile 3 (Lifetime Earnings),2055,P95,1335,0,-288,-155,-2,-40,-57,0,0,-15,683,-395,306,0,-256,-142,102,-335,23,0,2226,33,935,-6151,-232,0,-8
Quintile 3 (Lifetime Earnings),2055,P99,352,-103,-713,268,-1,599,0,0,0,5,-331,2504,923,0,928,-577,1775,730,0,0,6009,1005,2372,-4560,1041,0,-27
Quintile 3 (Lifetime Earnings),2065,P10,1286.3800000000001,0,0,0,0,0,0,0,0,0,-1059.3299999999981,-1541.75,0,0,0,0,-1036.8299999999981,-1498.0900000000001,0,0,0,0,-901.89,0,0,0,0
Quintile 3 (Lifetime Earnings),2065,P25,2154.0999999999995,0,0,0,0,6,0,0,0,0,-278.5,-847.29999999999927,0,0,-4549.6000000000004,0,-102.29999999999563,-731,0,0,0,0,-3143.1999999999989,0,0,0,0
Quintile 3 (Lifetime Earnings),2065,P5,731.52,0,0,0,0,0,0,0,0,0,-600.56999999999971,-1014.9400000000005,0,0,0,0,-842.16999999999825,-1044.2500000000018,0,0,0,0,0,0,0,0,0
Quintile 3 (Lifetime Earnings),2065,P50,2835.2999999999993,0,0,167.5,0,8.5,0,0,0,0,570.40000000000146,151.40000000000146,0,0,-2944.8000000000029,0,455.19999999999709,499.89999999999418,0,0,2830,0,-3703.8999999999978,0,0,0,0
Quintile 3 (Lifetime Earnings),2065,P75,3078,0,51,-104,0,38,0,0,0,-3,316,433,99,0,-2377,-34,244,186,0,0,3696,0,-2676,-3473,0,0,15
Quintile 3 (Lifetime Earnings),2065,P90,2926,-17,-162,-81,0,-8,0,0,0,-15,-131,56,242,0,-1304,-102,472,-203,26,-22,3972,0,-284,-6584,-50,0,-18
Quintile 3 (Lifetime Earnings),2065,P95,3234,-3,-206,-90,-2,9,13,0,0,-12,48,869,329,-32344,-162,-32,-788,669,101,-44,4685,0,918,-7445,-180,0,-4
Quintile 3 (Lifetime Earnings),2065,P99,1025,-148,-421,-433,-1,41,-231,0,0,-34,1550,-892,965,0,2327,243,2542,1734,96,0,8023,-14,4353,-5970,-330,0,2
Quintile 3 (Per Capita Income),2015,P10,3.8700000000000045,0,0,0,0,0,0,0,0,0,-23.069999999999709,-33.090000000000146,0,0,0,0,-49.420000000001892,-7.4399999999986903,0,0,0,0,0,0,0,0,0
Quintile 3 (Per Capita Income),2015,P25,-0.6000000000003638,0,0,0,0,5.7999999999999545,0,0,0,0,-35.799999999999272,-74.599999999998545,0,0,35.5,0,-40.099999999998545,-85.200000000000728,0,0,0,0,6.8999999999996362,0,0,0,0
Quintile 3 (Per Capita Income),2015,P5,0,0,0,0,0,0,0,0,0,0,-48.149999999997817,-45.269999999998618,0,0,0,0,-32.730000000003201,-22.090000000000146,0,0,0,0,0,0,0,0,0
Quintile 3 (Per Capita Income),2015,P50,2,-200.60000000000014,0,-5.6000000000000085,0,-8.0999999999999091,0,0,0,0,-56.599999999998545,-100.79999999999927,0,0,10.899999999999636,0,-54.899999999994179,-55.900000000001455,0,0,0,0,17.800000000001091,0,0,0,0
Quintile 3 (Per Capita Income),2015,P75,-30,-183,4,-15,1,-12,0,0,0,0,-71,-11,2,0,16,0,-119,-33,0,-10,0,0,0,29,0,0,-1
Quintile 3 (Per Capita Income),2015,P90,0,0,-16,-24,0,-43,178,0,0,0,-77,-7,0,0,-7,0,-52,-48,0,8,7,0,-2,9,0,0,-4
Quintile 3 (Per Capita Income),2015,P95,0,0,0,-22,0,-42,42,0,0,0,-6,-81,0,0,0,73,-39,-49,0,0,0,-77,0,1,90,0,-3
Quintile 3 (Per Capita Income),2015,P99,0,-101,0,-47,0,-274,0,0,0,0,-41,-511,0,0,-16,0,-68,-104,0,0,0,-1714,0,-179,0,0,-52
Quintile 3 (Per Capita Income),2025,P10,35.950000000000045,0,0,0,0,0,0,0,0,0,-361.62000000000262,-405.11999999999898,0,0,0,0,-394.15000000000146,-441.48999999999796,0,0,0,0,-271.72000000000003,0,0,0,0
Quintile 3 (Per Capita Income),2025,P25,31.400000000000091,0,0,0,0,-18.799999999999955,0,0,0,0,-375.10000000000218,-424.20000000000073,0,0,-327.5,0,-335.59999999999854,-504.5,0,0,0,0,-216.89999999999964,0,0,0,0
Quintile 3 (Per Capita Income),2025,P5,48.579999999999984,0,0,0,0,0,0,0,0,0,-319.80000000000291,-352.25,0,0,0,0,-354.70000000000437,-306.29000000000087,0,0,0,0,0,0,0,0,0
Quintile 3 (Per Capita Income),2025,P50,47.699999999999818,0,0,-34,0,-22.699999999999818,0,0,0,0,-360.20000000000437,-386.79999999999927,0,0,-444,0,-409.39999999999418,-347.5,0,0,34.099999999999994,0,-478.10000000000036,0,0,0,0
Quintile 3 (Per Capita Income),2025,P75,67,-138,119,-103,-1,-5,0,0,0,0,-383,-410,66,0,-528,17,-506,-407,0,3,10,0,-468,-407,0,0,-14
Quintile 3 (Per Capita Income),2025,P90,-2,-51,-4,-95,-1,-97,45,0,0,0,-380,-384,112,0,-523,-239,-471,-400,0,0,74,0,-468,-529,224,0,-21
Quintile 3 (Per Capita Income),2025,P95,-7,0,-140,-68,-2,-63,55,0,0,0,-485,-338,134,0,-406,-191,-446,-352,0,1,32,0,-495,-546,120,0,-58
Quintile 3 (Per Capita Income),2025,P99,73,-120,-12,-3,-3,-47,273,0,0,0,-530,-220,166,0,-484,-255,-484,-511,-446,0,0,-4,-234,-330,-331,0,-63
Quintile 3 (Per Capita Income),2035,P10,286.18999999999994,0,0,0,0,0,0,0,0,0,-868.80999999999767,-1289.7700000000004,0,0,0,0,-908.68000000000029,-1223.3199999999997,0,0,0,0,-842.90000000000009,0,0,0,0
Quintile 3 (Per Capita Income),2035,P25,344.5,0,0,0,0,-20.600000000000023,0,0,0,0,-925.30000000000291,-1201,0,0,-1420.8000000000011,0,-976.80000000000291,-1140.4000000000015,0,0,0,0,-1135.6000000000004,0,0,0,0
Quintile 3 (Per Capita Income),2035,P5,240.64000000000004,0,0,0,0,0,0,2346.06,0,0,-985.18000000000029,-1071.7399999999998,0,0,0,0,-880.33999999999651,-1092.7999999999993,0,0,0,0,0,0,0,0,0
Quintile 3 (Per Capita Income),2035,P50,315.10000000000036,0,0,-63.800000000000011,0,-15.700000000000273,0,0,0,0,-931.40000000000146,-1289,0,0,-1443.7999999999993,0,-968.19999999999709,-1149.5999999999985,0,0,251.5,0,-1677.5,0,0,0,0
Quintile 3 (Per Capita Income),2035,P75,411,-3,252,-152,4,10,0,0,0,0,-1128,-1227,88,0,-1686,744,-1180,-1352,0,-1,150,0,-1653,-1826,0,0,-10
Quintile 3 (Per Capita Income),2035,P90,363,-33,-330,-162,-6,20,-35,0,0,0,-1102,-1182,102,0,-1832,78,-1172,-1372,-47,-33,198,0,-1316,-2383,45,0,-47
Quintile 3 (Per Capita Income),2035,P95,248,-109,-875,-172,-11,-126,-203,0,0,0,-1214,-1157,112,0,-1996,-272,-1231,-1085,-73,112,793,65,-1204,-2718,-517,0,-53
Quintile 3 (Per Capita Income),2035,P99,-94,-409,-1106,-151,-6,-176,-383,0,0,0,-1276,-1239,175,0,-1489,-472,-1205,-1044,246,-114,2201,-476,-976,-2237,-1763,0,-130
Quintile 3 (Per Capita Income),2045,P10,561.41,0,0,0,0,0,0,0,0,0,-919.5,-1562.4700000000012,0,0,-764.04,0,-855.43000000000029,-1541.7099999999991,0,0,0,0,-1371.5499999999997,0,0,0,0
Quintile 3 (Per Capita Income),2045,P25,807.30000000000018,0,0,0,0,-34.5,0,0,0,0,-915.20000000000073,-1463.3000000000029,0,0,-1937.5,0,-1035.1000000000058,-1483.7000000000007,0,0,0,0,-1620.2000000000007,0,0,0,0
Quintile 3 (Per Capita Income),2045,P5,382.08,0,0,0,0,0,0,0,0,0,-1127.9099999999999,-1504.3700000000008,0,0,0,0,-894.57999999999447,-1360.9399999999987,0,0,0,0,0,0,0,0,0
Quintile 3 (Per Capita Income),2045,P50,971.5,0,0,-39.399999999999977,0,3.5999999999999091,0,0,0,0,-963.90000000000146,-1361.0999999999985,0,0,-1805.5999999999985,0,-853.19999999999709,-1381.8000000000029,0,0,945.19999999999993,0,-2467.2000000000007,0,0,0,0
Quintile 3 (Per Capita Income),2045,P75,1192,-43,199,-156,5,-6,0,0,0,0,-1157,-1312,79,0,-2516,214,-1221,-1396,0,-2,754,0,-2234,-2509,0,0,-3
Quintile 3 (Per Capita Income),2045,P90,974,35,-855,-196,-7,-1,19,0,0,0,-1137,-1208,98,0,-2725,-459,-1117,-1546,-1,-55,799,0,-1722,-4371,618,0,-46
Quintile 3 (Per Capita Income),2045,P95,695,101,-723,-179,-10,40,-45,0,0,0,-1081,-1110,118,0,-2544,-81,-1134,-1507,-233,-13,911,-61,-1326,-5121,208,0,-77
Quintile 3 (Per Capita Income),2045,P99,-37,-235,-1543,454,-16,421,-108,0,0,-16,-1069,-2403,139,0,-1427,-1006,-1245,-2455,-510,-289,-877,-419,13,-5142,-1681,0,-113
Quintile 3 (Per Capita Income),2055,P10,941.27,0,0,0,0,0,0,0,0,0,-500.45000000000073,-1512.880000000001,0,0,0,0,-455.04000000000087,-1487.4200000000019,0,0,0,0,-1355.5299999999997,0,0,0,0
Quintile 3 (Per Capita Income),2055,P25,1416.0000000000005,0,0,0,0,-31,0,0,0,0,-503.5,-1414,0,0,-2058.2000000000007,0,-399.5,-1306.5,0,0,0,0,-1760.7999999999993,0,0,0,0
Quintile 3 (Per Capita Income),2055,P5,500.46000000000004,0,0,0,0,0,0,0,0,0,-362.26000000000204,-1177.3099999999995,0,0,0,0,-444.45000000000437,-1256.0500000000029,0,0,0,0,0,0,0,0,0
Quintile 3 (Per Capita Income),2055,P50,2042.6000000000004,0,0,24.300000000000011,0,-56.599999999999909,0,0,0,0,-530.30000000000291,-978.39999999999782,0,0,-2001.8999999999978,0,-392.19999999999709,-908.79999999999563,0,0,1650.1999999999998,0,-2972.5,0,0,0,0
Quintile 3 (Per Capita Income),2055,P75,2235,0,-531,-78,-7,-26,0,0,0,0,-451,-780,37,0,-2856,-2351,-369,-814,0,-6,2052,0,-2762,-3464,0,0,1
Quintile 3 (Per Capita Income),2055,P90,2401,247,-400,-81,-6,33,2,0,0,0,-637,-184,114,0,-2615,-1096,-620,-362,61,13,2364,0,-1651,-5521,257,0,-21
Quintile 3 (Per Capita Income),2055,P95,2201,558,-1099,-101,-14,194,-200,0,0,-11,-810,183,116,0,-2412,-988,-703,468,90,-32,2231,299,-911,-6050,338,0,-23
Quintile 3 (Per Capita Income),2055,P99,487,498,-1127,1952,-18,-845,-32,0,821,2,-728,2993,149,0,-1851,-312,-627,6304,0,-400,10066,1398,-104,-4315,-198,0,227
Quintile 3 (Per Capita Income),2065,P10,1001.8700000000001,0,0,0,0,0,0,0,0,0,-146.5,-1630.2599999999984,0,0,-3617.7400000000002,0,-140.64999999999418,-1512.6100000000006,0,0,0,0,-2322.66,0,0,0,0
Quintile 3 (Per Capita Income),2065,P25,2214.5,0,0,0,0,-40.5,0,0,0,0,-86.600000000005821,-1193.5999999999985,0,0,-3135.8999999999996,0,16,-1061.0999999999985,0,0,0,0,-2613.2999999999993,0,0,0,0
Quintile 3 (Per Capita Income),2065,P5,541.82999999999993,0,0,0,0,0,0,-4517.92,0,0,-352.59000000000015,-1449.4099999999999,0,0,0,0,-96.019999999996799,-1517.369999999999,0,0,0,0,0,0,0,0,0
Quintile 3 (Per Capita Income),2065,P50,3085.3000000000011,0,0,138.10000000000002,0,-11.699999999999818,0,0,0,0,-190.30000000000291,-712.89999999999782,0,0,-2800,0,-222.40000000000146,-530.19999999999709,0,0,3050.3,0,-3930.1999999999971,0,0,0,0
Quintile 3 (Per Capita Income),2065,P75,3739,0,5,-2,0,-137,0,0,0,1,-307,-367,68,0,-3568,314,-211,-397,0,-4,3575,0,-3590,-4075,0,0,39
Quintile 3 (Per Capita Income),2065,P90,3696,-26,423,-44,4,97,-2950,0,0,-1,-451,-205,168,0,-3906,383,-219,-101,15,19,3786,0,-2403,-6757,397,0,35
Quintile 3 (Per Capita Income),2065,P95,3677,95,-227,-28,6,280,-195,0,0,-5,-345,152,220,0,-3585,307,-235,748,161,32,4127,0,-1686,-7677,1005,0,8
Quintile 3 (Per Capita Income),2065,P99,1636,1587,-533,-282,-3,-12,-758,0,0,99,-348,2144,240,0,-2161,1333,-236,2909,-252,-632,5873,4455,51,-6857,248,0,-58
Quintile 4 (Lifetime Earnings),2015,P10,0,0,0,0,0,0,0,0,0,0,-7.6200000000026193,-26.159999999999854,0,0,0,0,-55.470000000001164,-25.619999999998981,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2015,P25,0,0,0,0,0,0,0,0,0,0,-35.200000000000728,-36.299999999999272,0,0,0,0,-108.09999999999854,-88.799999999999272,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2015,P5,0,0,0,0,0,0,0,0,0,0,-51.130000000001019,-9.7899999999990541,0,0,0,0,-9.3600000000005821,-19.670000000000073,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2015,P50,0,-232.40000000000009,0,-8.7000000000000455,0,0,0,0,0,0,-103.70000000000437,-88.5,0,0,0,0,-22.30000000000291,-172.59999999999854,0,0,0,0,0,0,0,0,-1.6000000000000014
Quintile 4 (Lifetime Earnings),2015,P75,0,-91,0,-38,0,0,0,0,0,0,-68,-89,0,0,0,0,-13,-242,-3,0,0,0,0,0,0,0,-2
Quintile 4 (Lifetime Earnings),2015,P90,0,-183,0,-27,0,0,0,0,0,0,0,-131,0,0,0,0,-218,-265,8,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2015,P95,0,-349,0,-24,0,0,0,0,0,0,0,-274,0,0,0,0,-525,0,0,-21,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2015,P99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24
Quintile 4 (Lifetime Earnings),2025,P10,56.270000000000437,0,0,0,0,0,0,0,0,0,-526.52000000000044,-414.81999999999971,0,0,0,0,-516.90000000000146,-494.59000000000015,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2025,P25,63.699999999999818,0,0,0,0,1.5999999999999091,0,0,0,0,-476.79999999999563,-465.90000000000146,0,0,-487.70000000000073,0,-404,-541.29999999999927,0,0,0,0,-352.90000000000146,0,0,0,0
Quintile 4 (Lifetime Earnings),2025,P5,117.50999999999999,0,0,0,0,0,0,0,0,0,-463.96999999999753,-525.71999999999935,0,0,0,0,-457.27000000000044,-499.22000000000116,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2025,P50,60.100000000000364,-127.09999999999991,0,-107,0,2.8999999999996362,0,0,0,0,-441.29999999999563,-498.90000000000146,0,0,-538.60000000000218,0,-591,-621,0,0,7.8999999999999773,0,-504,0,0,0,-4.1999999999999993
Quintile 4 (Lifetime Earnings),2025,P75,37,-215,-91,-215,-1,-1,0,0,0,0,-540,-402,103,0,-508,-67,-773,-533,8,-2,-5,0,-512,-559,191,0,-34
Quintile 4 (Lifetime Earnings),2025,P90,231,-380,-184,-313,-1,-2,0,0,0,0,-205,-362,207,0,-523,-193,-314,-781,0,-26,-15,0,-555,-537,-129,0,-51
Quintile 4 (Lifetime Earnings),2025,P95,-391,-42,-212,-450,-3,-11,79,0,0,0,-848,-252,273,0,-442,-301,-849,-219,260,-41,-42,67,-491,-532,-87,0,-77
Quintile 4 (Lifetime Earnings),2025,P99,0,0,-433,-365,2,0,105,0,0,-25,-745,-711,656,0,-511,-544,-610,-501,214,-280,-473,236,-681,-398,-25,0,-52
Quintile 4 (Lifetime Earnings),2035,P10,496.96000000000004,0,0,0,0,0,0,0,0,0,-1337.4799999999996,-1562.2599999999984,0,0,0,0,-1533.2000000000007,-1629.630000000001,0,0,0,0,-1137.8800000000001,0,0,0,0
Quintile 4 (Lifetime Earnings),2035,P25,478.09999999999945,0,0,0,0,2.5999999999999091,0,0,0,0,-1321.6999999999971,-1497.5999999999985,0,0,-1986.5,0,-1234.8000000000029,-1501.4000000000015,0,0,0,0,-2430.1000000000004,0,0,0,0
Quintile 4 (Lifetime Earnings),2035,P5,484.65000000000009,0,0,0,0,0,0,0,0,0,-1202.1699999999983,-1498.7900000000009,0,0,0,0,-1177.1099999999969,-1462.8899999999994,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2035,P50,366.19999999999891,0,0,-191.30000000000018,0,-3.7999999999997272,0,0,0,0,-1262.2000000000044,-1399.3000000000029,0,0,-2017.2999999999993,0,-1537.4000000000015,-1600.5999999999985,0,0,229,0,-2117,0,0,0,0
Quintile 4 (Lifetime Earnings),2035,P75,251,-62,-170,-438,-3,0,0,0,0,0,-1144,-1404,104,0,-2157,-220,-1644,-2017,-3,6,121,0,-1795,-1786,0,0,-27
Quintile 4 (Lifetime Earnings),2035,P90,511,-113,-239,-494,-3,2,0,0,0,-1,-1687,-1410,233,0,-2130,-333,-832,-1826,-3,0,80,0,-1472,-2852,-198,0,-59
Quintile 4 (Lifetime Earnings),2035,P95,-92,41,-334,-862,-4,12,-40,0,0,-36,-1600,-1394,326,7194,-2083,-606,-1804,-2210,-109,0,186,0,-1137,-3304,-650,0,-63
Quintile 4 (Lifetime Earnings),2035,P99,-3818,0,-360,238,-15,292,-66,0,0,-23,1009,-1270,1143,0,-405,-625,-5088,-2971,0,0,-912,0,1835,-3130,-1102,0,-118
Quintile 4 (Lifetime Earnings),2045,P10,1142.9000000000001,0,0,0,0,0,0,0,0,0,-1802.880000000001,-2294.8300000000017,0,0,0,0,-1944,-2419.4000000000015,0,0,0,0,-2178.91,0,0,0,0
Quintile 4 (Lifetime Earnings),2045,P25,1314.1000000000004,0,0,0,0,0,0,0,0,0,-1701.2000000000044,-2125.7000000000007,0,0,-3284.8999999999996,0,-1613.2000000000044,-2036.7000000000007,0,0,0,0,-3468.7999999999993,0,0,0,0
Quintile 4 (Lifetime Earnings),2045,P5,872.15000000000009,0,0,0,0,0,0,0,0,0,-1839.7299999999996,-2127.8899999999994,0,0,0,0,-1602.6399999999994,-2145.369999999999,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2045,P50,937.89999999999964,0,0,-243.30000000000018,0,0.20000000000027285,0,0,0,0,-1123.6999999999971,-1794.3000000000029,0,0,-3236.8999999999978,0,-1448.7999999999956,-1997.0999999999985,0,0,905.20000000000027,0,-3553.6999999999971,0,0,0,0
Quintile 4 (Lifetime Earnings),2045,P75,987,-33,-128,-689,-1,-1,0,0,0,0,-1282,-1946,121,0,-3492,-157,-1538,-2501,1,-4,409,0,-2806,-2894,0,0,-1
Quintile 4 (Lifetime Earnings),2045,P90,765,-27,-131,-650,-1,47,0,0,0,-25,-1582,-2101,277,0,-2884,-239,-2439,-2011,32,0,260,0,-1761,-5776,-334,0,-38
Quintile 4 (Lifetime Earnings),2045,P95,1010,114,-82,-936,-3,-6,73,0,0,-36,-2462,-2349,382,0,-1484,88,-3100,-2935,77,0,507,0,-322,-6548,-714,0,-164
Quintile 4 (Lifetime Earnings),2045,P99,0,0,-428,-652,18,0,-21,0,0,-67,-1020,225,1352,0,926,1010,-1018,-684,0,678,1052,1074,4005,-6582,-386,0,99
Quintile 4 (Lifetime Earnings),2055,P10,1834.5600000000004,0,0,0,0,0,0,0,0,0,-1675.5900000000001,-2715.4799999999996,0,0,0,0,-1669.989999999998,-2840,0,0,0,0,-28.86,0,0,0,0
Quintile 4 (Lifetime Earnings),2055,P25,2524.0000000000009,0,0,0,0,7.2000000000000455,0,0,0,0,-1307.4000000000015,-2107.2999999999993,0,0,-4763.6000000000004,0,-994.29999999999563,-1892.1000000000022,0,0,0,0,-4410.5,0,0,0,0
Quintile 4 (Lifetime Earnings),2055,P5,1384.2999999999997,0,0,0,0,0,0,0,0,0,-1760.9699999999975,-2508.7900000000009,0,0,0,0,-1329.6399999999994,-3034.8899999999994,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2055,P50,2427.1000000000022,0,0,-247.20000000000027,0,16.699999999999818,0,0,0,0,-510.5,-1229.9000000000015,0,0,-4285.5,0,-817.60000000000582,-1156.5,0,0.19999999999999929,2475,0,-4716.9000000000015,0,0,0,0
Quintile 4 (Lifetime Earnings),2055,P75,2190,-14,-58,-617,0,7,0,0,0,-19,202,-1166,163,0,-3958,-117,-270,-1765,1,0,2167,0,-3615,-3789,16,0,-9
Quintile 4 (Lifetime Earnings),2055,P90,2412,0,27,-658,0,74,0,0,0,-16,-570,-1700,332,0,-2467,214,-1605,-1864,-15,1,1559,0,-1251,-7390,65,0,-86
Quintile 4 (Lifetime Earnings),2055,P95,1663,58,712,-580,2,8,-90,0,-821,-18,235,-873,448,0,-963,-75,-373,-1167,-43,11,2313,-233,709,-7995,66,0,-71
Quintile 4 (Lifetime Earnings),2055,P99,-115,0,-667,-1035,-10,777,73,0,0,-33,-333,-1550,1347,0,1936,492,-754,-2645,-320,51,3278,-633,4173,-5664,1897,0,-215
Quintile 4 (Lifetime Earnings),2065,P10,2348.3199999999997,0,0,0,0,0,0,0,0,0,-1743.0499999999993,-2798.2299999999996,0,0,0,0,-1333.9000000000015,-2781.1899999999987,0,0,0,0,-547.27,0,0,0,0
Quintile 4 (Lifetime Earnings),2065,P25,3262.9000000000005,0,0,0,0,0,0,0,0,0,-954.60000000000582,-1549.6999999999971,0,0,-5334.5999999999985,0,-597.90000000000146,-1388.5999999999985,0,0,0,0,-5763.5000000000018,0,0,0,0
Quintile 4 (Lifetime Earnings),2065,P5,1729.31,0,0,0,0,0,0,0,0,0,-1959.5599999999977,-2886.9400000000005,0,0,0,0,-1927.1000000000022,-3098.3100000000013,0,0,0,0,0,0,0,0,0
Quintile 4 (Lifetime Earnings),2065,P50,3659.3999999999978,0,0,-86.600000000000364,0,-6.3000000000001819,0,0,0,0.19999999999999998,-528.79999999999563,-664.90000000000146,0,0,-5153.3000000000029,0,-778.80000000000291,-1012.3000000000029,0,-1,3989.0999999999995,0,-5607.7000000000007,0,0,0,0
Quintile 4 (Lifetime Earnings),2065,P75,3531,0,64,-461,-1,2,0,0,0,-10,-781,-1459,176,0,-4774,-89,-1033,-1393,-29,-10,4121,0,-4212,-5182,0,0,14
Quintile 4 (Lifetime Earnings),2065,P90,3602,-13,-228,-517,-4,0,0,0,0,-19,-1231,-972,342,0,-2910,-241,-1024,-734,-90,-17,3555,0,-1385,-8835,-305,0,13
Quintile 4 (Lifetime Earnings),2065,P95,3874,-142,-424,-413,-5,-92,20,0,0,-28,-745,-1752,468,0,-1166,-214,-672,-1668,-221,23,4112,6,792,-9174,-513,0,64
Quintile 4 (Lifetime Earnings),2065,P99,4362,0,-2113,1878,-17,-554,128,0,0,-95,2554,96,1118,0,1863,-480,-4312,1524,-514,0,11348,186,5308,-7468,-2655,0,-6
Quintile 4 (Per Capita Income),2015,P10,10.350000000000364,0,0,0,0,4.3199999999999932,0,0,0,0,-30.220000000001164,-4.6400000000030559,0,0,0,0,-63.94999999999709,-87.519999999996799,0,0,0,0,0,0,0,0,0
Quintile 4 (Per Capita Income),2015,P25,1.6999999999998181,0,0,-9.5,0,10.5,0,0,0,0,-44,-93.099999999998545,0,0,0,0,-105,-130,0,0,0,0,-4.5,0,0,0,0
Quintile 4 (Per Capita Income),2015,P5,0,0,0,0,0,0,0,0,0,0,-99.260000000002037,-112.13999999999942,0,0,0,0,-110.56000000000495,-166.84999999999854,0,0,0,0,0,0,0,0,0
Quintile 4 (Per Capita Income),2015,P50,38,-101.50000000000045,-110.39999999999964,-28.5,-3.2999999999999972,8.8000000000001819,0,0,0,0,-91.099999999998545,-53.19999999999709,-14.199999999999989,0,0,0,-144.40000000000146,-124.90000000000146,0,0.5,0,0,-8.3999999999996362,0,0,0,-2.1999999999999886
Quintile 4 (Per Capita Income),2015,P75,17,-173,-94,-26,0,14,0,0,0,0,-22,-71,-1,0,-1,-57,-106,-129,5,0,-6,0,32,-8,-114,0,-1
Quintile 4 (Per Capita Income),2015,P90,117,-140,-20,-71,-1,147,-81,0,0,0,-16,-38,-5,0,18,-49,-40,-130,22,28,0,0,27,5,-107,0,-2
Quintile 4 (Per Capita Income),2015,P95,0,0,-8,-64,-1,192,0,0,0,0,3,-101,-7,0,0,-107,-103,-309,6,2,-35,0,3,6,-8,0,-2
Quintile 4 (Per Capita Income),2015,P99,0,0,-32,-55,-3,2,0,0,0,0,0,-262,0,0,0,-368,-76,-336,408,0,-275,0,163,0,-123,0,0
Quintile 4 (Per Capita Income),2025,P10,89.840000000000146,0,0,0,0,7.0500000000000114,0,0,0,0,-464.77999999999884,-598.65000000000146,0,0,0,0,-503.77999999999884,-416.04999999999927,0,0,0,0,0,0,0,0,0
Quintile 4 (Per Capita Income),2025,P25,118,0,0,-95.399999999999864,0,5.2999999999999545,0,0,0,0,-479,-590,0,0,-750.10000000000036,0,-456.80000000000291,-668.30000000000291,0,0,0,0,-528,0,0,0,0
Quintile 4 (Per Capita Income),2025,P5,66.410000000000082,0,0,0,0,0,0,0,0,0,-304.04999999999563,-397.13000000000102,0,0,0,0,-513.04000000000087,-386.7599999999984,0,0,0,0,0,0,0,0,0
Quintile 4 (Per Capita Income),2025,P50,63.300000000001091,-129.99999999999977,197.5,-128,9.9999999999994316E-2,18,0,0,0,0,-391.89999999999418,-598.59999999999854,37.899999999999977,0,-534.20000000000073,0,-461.90000000000146,-655.80000000000291,0,0,9.3999999999999773,0,-535.29999999999927,0,0,0,-5.9000000000000057
Quintile 4 (Per Capita Income),2025,P75,104,-90,-176,-222,-2,46,0,0,0,0,-402,-485,124,0,-621,-123,-484,-586,0,-3,-4,0,-522,-568,-162,0,-12
